FileName, Speaker, Emotion, Sentence, Path
JEn30.wav, JE, n, 30, ~/google_drive/Savee/AudioData/JE/n30.wav
JEsa01.wav, JE, sa, 01, ~/google_drive/Savee/AudioData/JE/sa01.wav
JEsa02.wav, JE, sa, 02, ~/google_drive/Savee/AudioData/JE/sa02.wav
JEsa03.wav, JE, sa, 03, ~/google_drive/Savee/AudioData/JE/sa03.wav
JEsa04.wav, JE, sa, 04, ~/google_drive/Savee/AudioData/JE/sa04.wav
JEsa05.wav, JE, sa, 05, ~/google_drive/Savee/AudioData/JE/sa05.wav
JEsa06.wav, JE, sa, 06, ~/google_drive/Savee/AudioData/JE/sa06.wav
JEsa07.wav, JE, sa, 07, ~/google_drive/Savee/AudioData/JE/sa07.wav
JEsa08.wav, JE, sa, 08, ~/google_drive/Savee/AudioData/JE/sa08.wav
JEsa09.wav, JE, sa, 09, ~/google_drive/Savee/AudioData/JE/sa09.wav
JEsa10.wav, JE, sa, 10, ~/google_drive/Savee/AudioData/JE/sa10.wav
JEsa11.wav, JE, sa, 11, ~/google_drive/Savee/AudioData/JE/sa11.wav
JEsa12.wav, JE, sa, 12, ~/google_drive/Savee/AudioData/JE/sa12.wav
JEsa13.wav, JE, sa, 13, ~/google_drive/Savee/AudioData/JE/sa13.wav
JEsa14.wav, JE, sa, 14, ~/google_drive/Savee/AudioData/JE/sa14.wav
JEsa15.wav, JE, sa, 15, ~/google_drive/Savee/AudioData/JE/sa15.wav
JEsu01.wav, JE, su, 01, ~/google_drive/Savee/AudioData/JE/su01.wav
JEsu02.wav, JE, su, 02, ~/google_drive/Savee/AudioData/JE/su02.wav
JEsu03.wav, JE, su, 03, ~/google_drive/Savee/AudioData/JE/su03.wav
JEsu04.wav, JE, su, 04, ~/google_drive/Savee/AudioData/JE/su04.wav
JEsu05.wav, JE, su, 05, ~/google_drive/Savee/AudioData/JE/su05.wav
JEsu06.wav, JE, su, 06, ~/google_drive/Savee/AudioData/JE/su06.wav
JEsu07.wav, JE, su, 07, ~/google_drive/Savee/AudioData/JE/su07.wav
JEsu08.wav, JE, su, 08, ~/google_drive/Savee/AudioData/JE/su08.wav
JEsu09.wav, JE, su, 09, ~/google_drive/Savee/AudioData/JE/su09.wav
JEsu10.wav, JE, su, 10, ~/google_drive/Savee/AudioData/JE/su10.wav
JEsu11.wav, JE, su, 11, ~/google_drive/Savee/AudioData/JE/su11.wav
JEsu12.wav, JE, su, 12, ~/google_drive/Savee/AudioData/JE/su12.wav
JEsu13.wav, JE, su, 13, ~/google_drive/Savee/AudioData/JE/su13.wav
JEsu14.wav, JE, su, 14, ~/google_drive/Savee/AudioData/JE/su14.wav
JEsu15.wav, JE, su, 15, ~/google_drive/Savee/AudioData/JE/su15.wav
DCa01.wav, DC, a, 01, ~/google_drive/Savee/AudioData/DC/a01.wav
DCa02.wav, DC, a, 02, ~/google_drive/Savee/AudioData/DC/a02.wav
DCa03.wav, DC, a, 03, ~/google_drive/Savee/AudioData/DC/a03.wav
DCa04.wav, DC, a, 04, ~/google_drive/Savee/AudioData/DC/a04.wav
DCa05.wav, DC, a, 05, ~/google_drive/Savee/AudioData/DC/a05.wav
DCa06.wav, DC, a, 06, ~/google_drive/Savee/AudioData/DC/a06.wav
DCa07.wav, DC, a, 07, ~/google_drive/Savee/AudioData/DC/a07.wav
DCa08.wav, DC, a, 08, ~/google_drive/Savee/AudioData/DC/a08.wav
DCa09.wav, DC, a, 09, ~/google_drive/Savee/AudioData/DC/a09.wav
DCa10.wav, DC, a, 10, ~/google_drive/Savee/AudioData/DC/a10.wav
DCa11.wav, DC, a, 11, ~/google_drive/Savee/AudioData/DC/a11.wav
DCa12.wav, DC, a, 12, ~/google_drive/Savee/AudioData/DC/a12.wav
DCa13.wav, DC, a, 13, ~/google_drive/Savee/AudioData/DC/a13.wav
DCa14.wav, DC, a, 14, ~/google_drive/Savee/AudioData/DC/a14.wav
DCa15.wav, DC, a, 15, ~/google_drive/Savee/AudioData/DC/a15.wav
DCd01.wav, DC, d, 01, ~/google_drive/Savee/AudioData/DC/d01.wav
DCd02.wav, DC, d, 02, ~/google_drive/Savee/AudioData/DC/d02.wav
DCd03.wav, DC, d, 03, ~/google_drive/Savee/AudioData/DC/d03.wav
DCd04.wav, DC, d, 04, ~/google_drive/Savee/AudioData/DC/d04.wav
DCd05.wav, DC, d, 05, ~/google_drive/Savee/AudioData/DC/d05.wav
DCd06.wav, DC, d, 06, ~/google_drive/Savee/AudioData/DC/d06.wav
DCd07.wav, DC, d, 07, ~/google_drive/Savee/AudioData/DC/d07.wav
DCd08.wav, DC, d, 08, ~/google_drive/Savee/AudioData/DC/d08.wav
DCd09.wav, DC, d, 09, ~/google_drive/Savee/AudioData/DC/d09.wav
DCd10.wav, DC, d, 10, ~/google_drive/Savee/AudioData/DC/d10.wav
DCd11.wav, DC, d, 11, ~/google_drive/Savee/AudioData/DC/d11.wav
DCd12.wav, DC, d, 12, ~/google_drive/Savee/AudioData/DC/d12.wav
DCd13.wav, DC, d, 13, ~/google_drive/Savee/AudioData/DC/d13.wav
DCd14.wav, DC, d, 14, ~/google_drive/Savee/AudioData/DC/d14.wav
DCd15.wav, DC, d, 15, ~/google_drive/Savee/AudioData/DC/d15.wav
DCf01.wav, DC, f, 01, ~/google_drive/Savee/AudioData/DC/f01.wav
DCf02.wav, DC, f, 02, ~/google_drive/Savee/AudioData/DC/f02.wav
DCf03.wav, DC, f, 03, ~/google_drive/Savee/AudioData/DC/f03.wav
DCf04.wav, DC, f, 04, ~/google_drive/Savee/AudioData/DC/f04.wav
DCf05.wav, DC, f, 05, ~/google_drive/Savee/AudioData/DC/f05.wav
DCf06.wav, DC, f, 06, ~/google_drive/Savee/AudioData/DC/f06.wav
DCf07.wav, DC, f, 07, ~/google_drive/Savee/AudioData/DC/f07.wav
DCf08.wav, DC, f, 08, ~/google_drive/Savee/AudioData/DC/f08.wav
DCf09.wav, DC, f, 09, ~/google_drive/Savee/AudioData/DC/f09.wav
DCf10.wav, DC, f, 10, ~/google_drive/Savee/AudioData/DC/f10.wav
DCf11.wav, DC, f, 11, ~/google_drive/Savee/AudioData/DC/f11.wav
DCf12.wav, DC, f, 12, ~/google_drive/Savee/AudioData/DC/f12.wav
DCf13.wav, DC, f, 13, ~/google_drive/Savee/AudioData/DC/f13.wav
DCf14.wav, DC, f, 14, ~/google_drive/Savee/AudioData/DC/f14.wav
DCf15.wav, DC, f, 15, ~/google_drive/Savee/AudioData/DC/f15.wav
DCh01.wav, DC, h, 01, ~/google_drive/Savee/AudioData/DC/h01.wav
DCh02.wav, DC, h, 02, ~/google_drive/Savee/AudioData/DC/h02.wav
DCh03.wav, DC, h, 03, ~/google_drive/Savee/AudioData/DC/h03.wav
DCh04.wav, DC, h, 04, ~/google_drive/Savee/AudioData/DC/h04.wav
DCh05.wav, DC, h, 05, ~/google_drive/Savee/AudioData/DC/h05.wav
DCh06.wav, DC, h, 06, ~/google_drive/Savee/AudioData/DC/h06.wav
DCh07.wav, DC, h, 07, ~/google_drive/Savee/AudioData/DC/h07.wav
DCh08.wav, DC, h, 08, ~/google_drive/Savee/AudioData/DC/h08.wav
DCh09.wav, DC, h, 09, ~/google_drive/Savee/AudioData/DC/h09.wav
DCh10.wav, DC, h, 10, ~/google_drive/Savee/AudioData/DC/h10.wav
DCh11.wav, DC, h, 11, ~/google_drive/Savee/AudioData/DC/h11.wav
DCh12.wav, DC, h, 12, ~/google_drive/Savee/AudioData/DC/h12.wav
DCh13.wav, DC, h, 13, ~/google_drive/Savee/AudioData/DC/h13.wav
DCh14.wav, DC, h, 14, ~/google_drive/Savee/AudioData/DC/h14.wav
DCh15.wav, DC, h, 15, ~/google_drive/Savee/AudioData/DC/h15.wav
DCn01.wav, DC, n, 01, ~/google_drive/Savee/AudioData/DC/n01.wav
DCn02.wav, DC, n, 02, ~/google_drive/Savee/AudioData/DC/n02.wav
DCn03.wav, DC, n, 03, ~/google_drive/Savee/AudioData/DC/n03.wav
DCn04.wav, DC, n, 04, ~/google_drive/Savee/AudioData/DC/n04.wav
DCn05.wav, DC, n, 05, ~/google_drive/Savee/AudioData/DC/n05.wav
DCn06.wav, DC, n, 06, ~/google_drive/Savee/AudioData/DC/n06.wav
DCn07.wav, DC, n, 07, ~/google_drive/Savee/AudioData/DC/n07.wav
DCn08.wav, DC, n, 08, ~/google_drive/Savee/AudioData/DC/n08.wav
DCn09.wav, DC, n, 09, ~/google_drive/Savee/AudioData/DC/n09.wav
DCn10.wav, DC, n, 10, ~/google_drive/Savee/AudioData/DC/n10.wav
DCn11.wav, DC, n, 11, ~/google_drive/Savee/AudioData/DC/n11.wav
DCn12.wav, DC, n, 12, ~/google_drive/Savee/AudioData/DC/n12.wav
DCn13.wav, DC, n, 13, ~/google_drive/Savee/AudioData/DC/n13.wav
DCn14.wav, DC, n, 14, ~/google_drive/Savee/AudioData/DC/n14.wav
DCn15.wav, DC, n, 15, ~/google_drive/Savee/AudioData/DC/n15.wav
DCn16.wav, DC, n, 16, ~/google_drive/Savee/AudioData/DC/n16.wav
DCn17.wav, DC, n, 17, ~/google_drive/Savee/AudioData/DC/n17.wav
DCn18.wav, DC, n, 18, ~/google_drive/Savee/AudioData/DC/n18.wav
DCn19.wav, DC, n, 19, ~/google_drive/Savee/AudioData/DC/n19.wav
DCn20.wav, DC, n, 20, ~/google_drive/Savee/AudioData/DC/n20.wav
DCn21.wav, DC, n, 21, ~/google_drive/Savee/AudioData/DC/n21.wav
DCn22.wav, DC, n, 22, ~/google_drive/Savee/AudioData/DC/n22.wav
DCn23.wav, DC, n, 23, ~/google_drive/Savee/AudioData/DC/n23.wav
DCn24.wav, DC, n, 24, ~/google_drive/Savee/AudioData/DC/n24.wav
DCn25.wav, DC, n, 25, ~/google_drive/Savee/AudioData/DC/n25.wav
DCn26.wav, DC, n, 26, ~/google_drive/Savee/AudioData/DC/n26.wav
DCn27.wav, DC, n, 27, ~/google_drive/Savee/AudioData/DC/n27.wav
DCn28.wav, DC, n, 28, ~/google_drive/Savee/AudioData/DC/n28.wav
DCn29.wav, DC, n, 29, ~/google_drive/Savee/AudioData/DC/n29.wav
DCn30.wav, DC, n, 30, ~/google_drive/Savee/AudioData/DC/n30.wav
DCsa01.wav, DC, sa, 01, ~/google_drive/Savee/AudioData/DC/sa01.wav
DCsa02.wav, DC, sa, 02, ~/google_drive/Savee/AudioData/DC/sa02.wav
DCsa03.wav, DC, sa, 03, ~/google_drive/Savee/AudioData/DC/sa03.wav
DCsa04.wav, DC, sa, 04, ~/google_drive/Savee/AudioData/DC/sa04.wav
DCsa05.wav, DC, sa, 05, ~/google_drive/Savee/AudioData/DC/sa05.wav
DCsa06.wav, DC, sa, 06, ~/google_drive/Savee/AudioData/DC/sa06.wav
DCsa07.wav, DC, sa, 07, ~/google_drive/Savee/AudioData/DC/sa07.wav
DCsa08.wav, DC, sa, 08, ~/google_drive/Savee/AudioData/DC/sa08.wav
DCsa09.wav, DC, sa, 09, ~/google_drive/Savee/AudioData/DC/sa09.wav
DCsa10.wav, DC, sa, 10, ~/google_drive/Savee/AudioData/DC/sa10.wav
DCsa11.wav, DC, sa, 11, ~/google_drive/Savee/AudioData/DC/sa11.wav
DCsa12.wav, DC, sa, 12, ~/google_drive/Savee/AudioData/DC/sa12.wav
DCsa13.wav, DC, sa, 13, ~/google_drive/Savee/AudioData/DC/sa13.wav
DCsa14.wav, DC, sa, 14, ~/google_drive/Savee/AudioData/DC/sa14.wav
DCsa15.wav, DC, sa, 15, ~/google_drive/Savee/AudioData/DC/sa15.wav
DCsu01.wav, DC, su, 01, ~/google_drive/Savee/AudioData/DC/su01.wav
DCsu02.wav, DC, su, 02, ~/google_drive/Savee/AudioData/DC/su02.wav
DCsu03.wav, DC, su, 03, ~/google_drive/Savee/AudioData/DC/su03.wav
DCsu04.wav, DC, su, 04, ~/google_drive/Savee/AudioData/DC/su04.wav
DCsu05.wav, DC, su, 05, ~/google_drive/Savee/AudioData/DC/su05.wav
DCsu06.wav, DC, su, 06, ~/google_drive/Savee/AudioData/DC/su06.wav
DCsu07.wav, DC, su, 07, ~/google_drive/Savee/AudioData/DC/su07.wav
DCsu08.wav, DC, su, 08, ~/google_drive/Savee/AudioData/DC/su08.wav
DCsu09.wav, DC, su, 09, ~/google_drive/Savee/AudioData/DC/su09.wav
DCsu10.wav, DC, su, 10, ~/google_drive/Savee/AudioData/DC/su10.wav
DCsu11.wav, DC, su, 11, ~/google_drive/Savee/AudioData/DC/su11.wav
DCsu12.wav, DC, su, 12, ~/google_drive/Savee/AudioData/DC/su12.wav
DCsu13.wav, DC, su, 13, ~/google_drive/Savee/AudioData/DC/su13.wav
DCsu14.wav, DC, su, 14, ~/google_drive/Savee/AudioData/DC/su14.wav
DCsu15.wav, DC, su, 15, ~/google_drive/Savee/AudioData/DC/su15.wav
